ProcesoSancionId;Expediente;ProcesoSancionTipoNombre;ProcesoSancionEstado;FechaInicio;FechaTermino;ConfirmaPdC;MultaTotalUTA;LinkSNIFA;UnidadFiscalizableId;Nombre;RegionNombre;ComunaNombre;Latitud;Longitud;CategoriaEconomicaNombre;SubCategoriaEconomicaNombre;LinkSNIFA_UF;FechaActualizacion
1297;F-035-2015;Fiscalización;Terminado - PDC Satisfactorio;11-11-2015;28-06-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1297                          ;11293;FABRICA Y MAESTRANZAS DEL EJERCITO;Región Metropolitana;Talagante;-33.6496;-70.9301121322632;Instalación fabril;Otras;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11293                         ;20-05-26
1298;F-037-2015;Fiscalización;Terminado - PDC Satisfactorio;12-11-2015;23-04-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1298                          ;2177;AGROSUPER -  INCUBADORA LO MIRANDA;Región del Libertador General Bernardo O'Higgins;Doñihue;-34.19849614263786;-70.86356412062378;Agroindustrias;Plantel de aves;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2177                          ;20-05-26
1299;F-085-2015;Fiscalización;Terminado - PDC Satisfactorio;11-11-2015;15-06-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1299                          ;2042;VIÑA MONTES;Región del Libertador General Bernardo O'Higgins;Chimbarongo;-34.709563;-71.028026;Agroindustrias;Vinificación / producción de alcohol;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2042                          ;20-05-26
1300;F-041-2015;Fiscalización;Terminado - PDC Satisfactorio;18-11-2015;12-01-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1300                          ;1674;CENTRAL NEHUENCO;Región de Valparaíso;Quillota;-32.9366955;-71.3254887;Energía;Central termoeléctrica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1674                          ;20-05-26
1301;F-042-2015;Fiscalización;Terminado - PDC Satisfactorio;20-11-2015;31-05-2019;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1301                          ;11246;QUIMETAL INDUSTRIAL;Región de la Araucanía;Collipulli;-37.794479;-72.48472;Instalación fabril;Planta procesadora de productos químicos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11246                         ;20-05-26
1302;F-043-2015;Fiscalización;Terminado - Archivado;20-11-2015;09-03-2016;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1302                          ;11357;SOCIEDAD ASBO DESHIDRATADOS LTDA.;Región del Libertador General Bernardo O'Higgins;Quinta de Tilcoco;-34.3755;-70.9926;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11357                         ;20-05-26
1303;F-038-2015;Fiscalización;Terminado - Sanción;17-11-2015;04-01-2017;No;139.2;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1303                          ;156;CMPC TISSUE S.A. - TALAGANTE;Región Metropolitana;Talagante;-33.7027137356399;-70.9350947486877;Instalación fabril;Planta de papeles y cartones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/156                           ;20-05-26
1304;F-044-2015;Fiscalización;Terminado - Sanción;20-11-2015;27-02-2019;No;5.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1304                          ;11337;AGRICOLA PUNTA DE CORTES LTDA. (PACKING KOKALY);Región del Libertador General Bernardo O'Higgins;Rancagua;-34.1818;-70.836;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11337                         ;20-05-26
1305;F-045-2015;Fiscalización;Terminado - PDC Satisfactorio;20-11-2015;04-08-2020;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1305                          ;11483;AGRICOLA LAS AGUILAS LTDA. (CODIGUA);Región Metropolitana;Melipilla;-33.778152;-71.355113;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11483                         ;20-05-26
1306;F-046-2015;Fiscalización;Terminado - Sanción;20-11-2015;15-06-2017;No;36.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1306                          ;11361;AGRICOLA Y COMERCIAL ANDINA S.A. (CURICO);Región del Maule;Curicó;-35.0357;-71.1871;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11361                         ;20-05-26
1307;F-048-2015;Fiscalización;Terminado - Absolución;20-11-2015;25-02-2016;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1307                          ;11358;SOCIEDAD FRUTICOLA CALLEJONES LTDA.;Región del Libertador General Bernardo O'Higgins;Codegua;-34.0269;-70.7047;Agroindustrias;Feria agrícola;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11358                         ;20-05-26
1308;F-047-2015;Fiscalización;Terminado - Archivado;20-11-2015;24-02-2016;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1308                          ;11395;SOCIEDAD COMERCIAL SOCOIND LTDA. (LOS ANGELES);Región del Biobío;Los Ángeles;-37.5047;-72.3228;Instalación fabril;Otras;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11395                         ;20-05-26
1309;F-049-2015;Fiscalización;Terminado - Absolución;23-11-2015;18-10-2016;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1309                          ;1597;AGROINDUSTRIA NEW AGRA;Región de Valparaíso;San Felipe;-32.8044;-70.6983;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1597                          ;20-05-26
1310;F-050-2015;Fiscalización;Terminado - Archivado;23-11-2015;03-08-2016;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1310                          ;11418;CONGELADOS DEL SUR S.A.;Región de los Lagos;Dalcahue;-42.3694;-73.637;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11418                         ;20-05-26
1311;F-036-2015;Fiscalización;Terminado - Sanción;11-11-2015;05-08-2016;No;9.5;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1311                          ;155;PAPELES CORDILLERA SPA - PUENTE ALTO;Región Metropolitana;Puente Alto;-33.6114;-70.5669;Instalación fabril;Planta de papeles y cartones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/155                           ;20-05-26
1313;F-039-2015;Fiscalización;Terminado - PDC Satisfactorio;26-11-2015;24-05-2021;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1313                          ;4591;CES PUNTA LAURA NORTE (RNA 120111);Región de Magallanes y la Antártica Chilena;Río Verde;-52.6481;-72.4049;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/4591                          ;20-05-26
1314;D-064-2015;Denuncia;Terminado - Sanción;25-11-2015;02-10-2019;No;17.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1314                          ;13094;CARNICERIA KARD;Región de Arica y Parinacota;Arica;-18.4787381901404;-70.3184217820126;Agroindustrias;Matadero / frigorífico;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13094                         ;20-05-26
1315;F-052-2015;Fiscalización;Terminado - PDC Satisfactorio;27-11-2015;19-06-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1315                          ;6826;EXTRACCION DE ARIDOS KM 45-65 SECTOR PUENTE MAIPO (HORMIGONES TRANSEX) - SAN BERNARDO;Región Metropolitana;San Bernardo;-33.7143;-70.7726;Minería;Minera no metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6826                          ;20-05-26
1316;D-065-2015;Denuncia;Terminado - PDC Satisfactorio;26-11-2015;13-04-2017;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1316                          ;13183;SUPERMERCADO LIDER EXPRES LATADIA;Región Metropolitana;Las Condes;-33.428413;-70.574902;Equipamiento;Centro comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13183                         ;20-05-26
1317;D-067-2015;Denuncia;Terminado - PDC Satisfactorio;30-11-2015;01-08-2018;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/1317                          ;6529;ESSAL LOS MUERMOS;Región de los Lagos;Los Muermos;-41.3998;-73.4523;Saneamiento Ambiental;Planta de Tratamiento de Aguas Servidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6529                          ;20-05-26
